title,filename,is_relevant,one_line_review,labels,,,
Beyond Safe Answers: A Benchmark for Evaluating True Risk Awareness in Large Reasoning Models,beyond-safe-answers-a-benchmark-for-evaluating-true-risk-awareness-in-large-reasoning-models.pdf,False,"The paper focuses on safety alignment and risk detection in reasoning models, not on reducing redundancy or improving computational efficiency in CoT reasoning.","Safety alignment, risk detection, benchmark, Large Reasoning Models.",,,
reso-a-reward-driven-self-organizing-llm-based-multi-agent-system-for-reasoning-tasks.pdf,reso-a-reward-driven-self-organizing-llm-based-multi-agent-system-for-reasoning-tasks.pdf,False,"The paper focuses on traffic signal control using multi-agent systems and large language models, not on CoT reasoning efficiency.","traffic signal control, multi-agent systems, reinforcement learning, large language models",,,
repanda-pandas-powered-tabular-verification-and-reasoning.pdf,repanda-pandas-powered-tabular-verification-and-reasoning.pdf,False,"The paper focuses on fact-checking tabular data using interpretable and verifiable reasoning, not on reducing redundancy in chain-of-thought reasoning.","Fact-checking, tabular data, interpretable reasoning, RePanda, PanTabFact.",,,
TinyV: Reducing False Negatives in Verification Improves RL for LLM Reasoning,tinyv-reducing-false-negatives-in-verification-improves-rl-for-llm-reasoning.pdf,False,"The paper focuses on addressing false negatives in reinforcement learning verifiers, not on reducing redundancy in chain-of-thought reasoning.","Reinforcement Learning, Verifier, False Negatives, Large Language Models",,,
adareasoner-adaptive-reasoning-enables-more-flexible-thinking.pdf,adareasoner-adaptive-reasoning-enables-more-flexible-thinking.pdf,True,"The paper introduces AdaReasoner, which optimizes reasoning configurations for LLMs, potentially improving computational efficiency in reasoning tasks.","Adaptive reasoning, LLM efficiency, reinforcement learning, reasoning optimization.",,,
when-less-language-is-more-language-reasoning-disentanglement-makes-llms-better-multilingual-reasoners.pdf,when-less-language-is-more-language-reasoning-disentanglement-makes-llms-better-multilingual-reasoners.pdf,False,"The paper focuses on enhancing multilingual reasoning by disentangling language and reasoning components, not on CoT efficiency or redundancy reduction.","Multilingual Reasoning, Language Ablation, Cross-lingual Generalization",,,
Towards Efficient Online Tuning of VLM Agents via Counterfactual Soft Reinforcement Learning,towards-efficient-online-tuning-of-vlm-agents-via-counterfactual-soft-reinforcement-learning.pdf,False,"The paper focuses on improving exploration efficiency in vision-language models using reinforcement learning, not specifically on CoT reasoning efficiency.","Vision-Language Models, Reinforcement Learning, Exploration Efficiency.",,,
lens-multi-level-evaluation-of-multimodal-reasoning-with-large-language-models.pdf,lens-multi-level-evaluation-of-multimodal-reasoning-with-large-language-models.pdf,False,"The paper focuses on evaluating multimodal reasoning capabilities of MLLMs, not on improving computational efficiency or reducing redundancy in CoT reasoning.","Multimodal Reasoning, Benchmarking, MLLMs, EMMA",,,
daily-omni-towards-audio-visual-reasoning-with-temporal-alignment-across-modalities.pdf,daily-omni-towards-audio-visual-reasoning-with-temporal-alignment-across-modalities.pdf,False,"The paper focuses on cross-modal temporal understanding in multimodal LLMs, not on CoT efficiency or redundancy reduction.","Multimodal LLMs, temporal reasoning, cross-modal alignment.",,,
pierce-the-mists-greet-the-sky-decipher-knowledge-overshadowing-via-knowledge-circuit-analysis.pdf,pierce-the-mists-greet-the-sky-decipher-knowledge-overshadowing-via-knowledge-circuit-analysis.pdf,False,"The paper focuses on knowledge overshadowing and hallucinations in LLMs, not on CoT efficiency or redundancy reduction.","Knowledge Overshadowing, Hallucinations, LLM Analysis, PHANTOM CIRCUIT.",,,
r2r-efficiently-navigating-divergent-reasoning-paths-with-small-large-model-token-routing.pdf,r2r-efficiently-navigating-divergent-reasoning-paths-with-small-large-model-token-routing.pdf,True,The paper focuses on improving computational efficiency in chain-of-thought reasoning by introducing a method that reduces redundancy in token generation.,"CoT efficiency, token routing, redundancy reduction, LLMs, SLMs, R2R.",,,
 15 Roll the dice & look before you leap:  Going beyond the creative limits of next-token prediction ,roll-the-dice-look-before-you-leap-going-beyond-the-creative-limits-of-next-token-prediction.pdf,False,"The paper focuses on creative tasks and the limitations of next-token learning, not on reducing redundancy or improving computational efficiency in chain-of-thought reasoning.","Creativity, next-token learning, stochastic planning, teacherless training.",,,
Towards Large Reasoning Models for Agriculture,towards-large-reasoning-models-for-agriculture.pdf,False,"The paper focuses on agricultural reasoning and the development of benchmarks and datasets for this domain, not on reducing redundancy or improving computational efficiency in chain-of-thought reasoning.","Agricultural Reasoning, Large Reasoning Models, Benchmarks, Domain-Specific Inference",,,
fanformer-improving-large-language-models-through-effective-periodicity-modeling.pdf,fanformer-improving-large-language-models-through-effective-periodicity-modeling.pdf,False,"The paper focuses on improving learning efficiency through periodicity modeling in LLMs, not specifically on CoT reasoning efficiency.","Periodicity Modeling, Learning Efficiency, FANformer, LLMs.",,,
Behavior Injection: Preparing Language Models for Reinforcement Learning,q-sharp-provably-optimal-distributional-rl-for-llm-post-training.pdf,False,"The paper focuses on reinforcement fine-tuning and behavior injection to improve reasoning performance, not specifically on CoT efficiency or redundancy reduction.","Reinforcement Fine-Tuning, Behavior Injection, Reasoning Performance",,,
Reasoning with Reinforced Functional Token Tuning,reasoning-with-reinforced-functional-token-tuning.pdf,False,"The paper focuses on enhancing reasoning capabilities through a novel fine-tuning framework, not specifically on reducing redundancy or improving computational efficiency in CoT.","Reinforced Functional TokenTuning, reasoning enhancement, self-play learning.",,,
The Dawn of Natural Language to SQL: Are We Fully Ready?,learnat-learning-nl2sql-with-ast-guided-task-decomposition-for-large-language-models.pdf,False,"The paper focuses on evaluating and improving nl2sql methods, not on CoT reasoning efficiency.","nl2sql, SQL, evaluation framework, natural language processing",,,
token-budget-aware-llm-reasoning.pdf,token-budget-aware-llm-reasoning.pdf,False,"The paper focuses on enhancing legal mathematical reasoning in LLMs, not on reducing redundancy or improving computational efficiency in chain-of-thought reasoning.","Legal reasoning, mathematical reasoning, LLM, dataset, reinforcement learning.",,,
An Empirical Study on Reinforcement Learning for Reasoning-Search Interleaved LLM Agents,an-empirical-study-on-reinforcement-learning-for-reasoning-search-interleaved-llm-agents.pdf,False,"The paper focuses on reinforcement learning for training language models and search agents, not on reducing redundancy in chain-of-thought reasoning.","Reinforcement Learning, Language Models, Search Agents, Reasoning.",,,
specfuse-ensembling-large-language-models-via-next-segment-prediction.pdf,specfuse-ensembling-large-language-models-via-next-segment-prediction.pdf,False,"The paper focuses on using large language models for link prediction in graph learning, not on improving CoT reasoning efficiency.","Graph Learning, Link Prediction, Large Language Models, Heterogeneous Graphs",,,
Discovering Pathology Rationale and Token Allocation for Efficient Multimodal Pathology Reasoning,pathvlm-r1-a-reinforcement-learning-driven-reasoning-model-for-pathology-visual-language-tasks.pdf,False,"The paper focuses on improving computational efficiency in multimodal pathological image understanding, not specifically on CoT reasoning.","Pathological image analysis, computational efficiency, reinforcement learning.",,,
flowkv-enhancing-multi-turn-conversational-coherence-in-llms-via-isolated-key-value-cache-management.pdf,flowkv-enhancing-multi-turn-conversational-coherence-in-llms-via-isolated-key-value-cache-management.pdf,True,"The paper focuses on improving computational efficiency in multi-turn conversational applications by introducing FlowKV, a method to manage KV Cache without re-compressing older context, thus reducing redundancy and preventing information loss.","KV Cache Management, Multi-turn Conversations, Computational Efficiency, FlowKV",,,
reinforced-reasoning-for-embodied-planning.pdf,reinforced-reasoning-for-embodied-planning.pdf,False,"The paper focuses on embodied planning and reinforcement learning for decision-making in dynamic environments, not on reducing redundancy in chain-of-thought reasoning.","Embodied AI, Reinforcement Learning, Vision-Language Models, Planning",,,
deliberation-on-priors-trustworthy-reasoning-of-large-language-models-on-knowledge-graphs.pdf,deliberation-on-priors-trustworthy-reasoning-of-large-language-models-on-knowledge-graphs.pdf,False,"The paper focuses on improving the faithfulness and reliability of LLMs using knowledge graphs, not on CoT efficiency or redundancy reduction.","Knowledge Graphs, Hallucination Mitigation, Trustworthy Reasoning",,,
From Token to Action: State Machine Reasoning to Mitigate Overthinking in Information Retrieval,from-token-to-action-state-machine-reasoning-to-mitigate-overthinking-in-information-retrieval.pdf,True,The paper addresses CoT efficiency by introducing StateMachine Reasoning (SMR) to reduce redundancy and improve computational efficiency in reasoning tasks.,"CoT efficiency, redundancy reduction, StateMachine Reasoning, information retrieval, token usage reduction.",,,
Activation Control for Efficiently Eliciting Long Chain-of-thought Ability of Language Models,activation-control-for-efficiently-eliciting-long-chain-of-thought-ability-of-language-models.pdf,True,"The paper discusses methods to efficiently elicit long chain-of-thought reasoning in large language models without costly training, focusing on activation control and parameter-efficient fine-tuning.","CoT efficiency, activation control, parameter-efficient fine-tuning.",,,
finding-flawed-fictions-evaluating-complex-reasoning-in-language-models-via-plot-hole-detection.pdf,finding-flawed-fictions-evaluating-complex-reasoning-in-language-models-via-plot-hole-detection.pdf,False,"The paper focuses on evaluating narrative consistency and plot hole detection in stories, not on improving computational efficiency or reducing redundancy in chain-of-thought reasoning.","Narrative consistency, plot hole detection, language understanding.",,,
